251,3962660917737490,3962684850256970,1.0
53,3962662155446300,3962662658413140,1.0
196,3962672603194380,3962676231423290,1.0
345,3962672603194380,3962748343842610,1.0
197,3962665342998560,3962676579007650,1.0
352,3962677242464450,3962767541028610,1.0
226,3962677242464450,3962680530437510,1.0
300,3962677242464450,3962698855451280,1.0
444,3962677242464450,3962865948245140,1.0
252,3962677242464450,3962685181927540,1.0
268,3962677242464450,3962689401613730,1.0
259,3962677242464450,3962687447123620,1.0
208,3962677242464450,3962678441788840,1.0
228,3962677242464450,3962680789762730,1.0
336,3962677242464450,3962737950247340,1.0
306,3962677242464450,3962702852862770,1.0
205,3962677242464450,3962678135341360,1.0
248,3962677242464450,3962684225962290,1.0
366,3962677242464450,3962786507669620,1.0
213,3962677242464450,3962678970228670,1.0
223,3962677242464450,3962680312679360,1.0
204,3962677242464450,3962678060001220,1.0
309,3962677242464450,3962704681343180,1.0
282,3962677242464450,3962692815110350,1.0
297,3962677242464450,3962698410603730,1.0
200,3962677242464450,3962677447855060,1.0
241,3962677242464450,3962682720382170,1.0
350,3962677242464450,3962762981823580,1.0
245,3962677242464450,3962683622030580,1.0
294,3962677242464450,3962696812543610,1.0
321,3962677242464450,3962712960727420,1.0
266,3962688785133770,3962689238293930,1.0
329,3962717931286780,3962727829405050,1.0
333,3962717931286780,3962732196369580,1.0
59,3962662653856010,3962662863866670,1.0
439,3962852853375260,3962855994578440,1.0
314,3962678135341360,3962707298085970,1.0
348,3962678135341360,3962752450028630,1.0
113,3962661731672440,3962666001604580,1.0
129,3962661731672440,3962667633082700,1.0
295,3962661731672440,3962697097725550,1.0
65,3962661731672440,3962663211728090,1.0
325,3962661731672440,3962717931286780,1.0
133,3962661731672440,3962667880815450,1.0
292,3962660754486340,3962696682814490,1.0
162,3962666948641180,3962670993084370,1.0
29,3962660729538990,3962661978820920,1.0
14,3962660729538990,3962661123031250,1.0
23,3962660729538990,3962661756863980,1.0
30,3962660729538990,3962661995896710,1.0
81,3962661672477220,3962664072436480,1.0
106,3962661672477220,3962665431160960,1.0
111,3962661672477220,3962665749310850,1.0
56,3962661672477220,3962662754448260,1.0
27,3962661672477220,3962661836338550,1.0
136,3962661672477220,3962667939023110,1.0
263,3962661672477220,3962688583384840,1.0
42,3962661672477220,3962662247257260,1.0
328,3962661672477220,3962727343255690,1.0
206,3962661672477220,3962678353179660,1.0
260,3962661672477220,3962688138650370,1.0
142,3962661672477220,3962668530598030,1.0
243,3962661672477220,3962683306767760,1.0
48,3962661672477220,3962662507783000,1.0
283,3962661672477220,3962693465775890,1.0
138,3962661672477220,3962668110880020,1.0
180,3962661672477220,3962673823172270,1.0
84,3962661672477220,3962664155853590,1.0
94,3962661672477220,3962664692430360,1.0
335,3962661672477220,3962736524704410,1.0
291,3962661672477220,3962694752806300,1.0
67,3962661672477220,3962663283462490,1.0
102,3962661672477220,3962665342998560,1.0
397,3962661672477220,3962809127320740,1.0
97,3962661672477220,3962664822306310,1.0
310,3962661672477220,3962705871971750,1.0
90,3962661672477220,3962664453981480,1.0
125,3962661672477220,3962666944706220,1.0
96,3962661672477220,3962664789607090,1.0
134,3962661672477220,3962667897042350,1.0
79,3962661672477220,3962664004434480,1.0
137,3962661672477220,3962668048171080,1.0
244,3962661672477220,3962683327759410,1.0
70,3962661672477220,3962663501488310,1.0
161,3962661672477220,3962670812520910,1.0
192,3962661672477220,3962675610013630,1.0
145,3962661672477220,3962668626818880,1.0
69,3962661672477220,3962663480185410,1.0
130,3962661672477220,3962667662750380,1.0
149,3962661672477220,3962668853180790,1.0
34,3962661672477220,3962662054398150,1.0
467,3962661672477220,3962995631848520,1.0
269,3962661672477220,3962690756096140,1.0
165,3962661672477220,3962671483071690,1.0
38,3962661672477220,3962662150954290,1.0
28,3962661672477220,3962661861530060,1.0
144,3962661672477220,3962668606503650,1.0
267,3962661672477220,3962689262209230,1.0
379,3962661672477220,3962794997419310,1.0
170,3962661672477220,3962672532327380,1.0
104,3962661672477220,3962665410166990,1.0
108,3962661672477220,3962665460162390,1.0
46,3962661672477220,3962662431963480,1.0
307,3962661672477220,3962703061806810,1.0
35,3962661672477220,3962662109264860,1.0
101,3962661672477220,3962665334848390,1.0
150,3962661672477220,3962669054486150,1.0
76,3962661672477220,3962663908174050,1.0
88,3962661672477220,3962664353263330,1.0
60,3962661672477220,3962663061427300,1.0
167,3962661672477220,3962671680133070,1.0
173,3962661672477220,3962672787448300,1.0
271,3962661672477220,3962691209631470,1.0
128,3962661672477220,3962667549392240,1.0
327,3962661672477220,3962724394949490,1.0
332,3962661672477220,3962731045910900,1.0
278,3962661672477220,3962692379476670,1.0
275,3962661672477220,3962691788454390,1.0
115,3962661672477220,3962666110323320,1.0
183,3962661672477220,3962674285143030,1.0
315,3962661672477220,3962708614975230,1.0
33,3962661672477220,3962662037234350,1.0
110,3962664789607090,3962665627820750,1.0
331,3962662024901320,3962730749012230,1.0
58,3962662024901320,3962662838673930,1.0
123,3962662024901320,3962666853005070,1.0
118,3962662024901320,3962666211066000,1.0
68,3962662024901320,3962663312119060,1.0
164,3962662024901320,3962671261228950,1.0
98,3962662024901320,3962664893960090,1.0
344,3962662024901320,3962745659540510,1.0
257,3962662024901320,3962686729406240,1.0
40,3962662024901320,3962662197647600,1.0
71,3962662024901320,3962663506206500,1.0
82,3962662024901320,3962664121985460,1.0
285,3962662024901320,3962694052698550,1.0
99,3962662024901320,3962664936284020,1.0
112,3962662024901320,3962665968274750,1.0
120,3962662024901320,3962666382916790,1.0
237,3962662024901320,3962682128343360,1.0
107,3962662024901320,3962665447099460,1.0
141,3962662024901320,3962668438110390,1.0
139,3962662024901320,3962668258414030,1.0
299,3962662024901320,3962698729461840,1.0
50,3962662024901320,3962662620912340,1.0
103,3962662024901320,3962665347195370,1.0
169,3962662024901320,3962672087534960,1.0
77,3962662024901320,3962663941467890,1.0
343,3962662024901320,3962745336558390,1.0
85,3962662024901320,3962664214369780,1.0
240,3962664072436480,3962682585217760,1.0
338,3962688138650370,3962740370369960,1.0
339,3962688138650370,3962741859746700,1.0
284,3962688138650370,3962693788936140,1.0
262,3962688138650370,3962688277182540,1.0
349,3962688138650370,3962757457859220,1.0
273,3962688138650370,3962691749454490,1.0
154,3962662863866670,3962669344508560,1.0
485,3962972822592340,3963029320130220,1.0
486,3962972822592340,3963029408135700,1.0
462,3962661820054460,3962991420728610,1.0
258,3962679968293370,3962687040029580,1.0
287,3962679968293370,3962694350853100,1.0
224,3962679968293370,3962680429481150,1.0
290,3962689161533950,3962694690086000,1.0
281,3962689161533950,3962692798149490,1.0
311,3962662704108580,3962706338243490,1.0
437,3962680429481150,3962855097613500,1.0
342,3962661211594040,3962744992926560,1.0
16,3962661211594040,3962661290399410,1.0
24,3962661211594040,3962661777855510,1.0
341,3962687040029580,3962744862786840,1.0
127,3962661836338550,3962667490101180,1.0
255,3962682103790990,3962686402657060,1.0
176,3962664822306310,3962673337077290,1.0
440,3962855994578440,3962857093754180,1.0
478,3963015471123980,3963020688394210,1.0
320,3962665468556860,3962712843442140,1.0
354,3962680065257040,3962779319006590,1.0
455,3962828291878540,3962975985418690,1.0
153,3962662624466600,3962669121411430,1.0
