2815,88,1109,1.0
4890,88,3739,1.0
7033,88,572,1.0
3565,89,49,1.0
87,89,43,1.0
5884,89,4252,1.0
13070,89,5,1.0
3574,90,49,1.0
88,90,43,1.0
89,91,43,1.0
15017,91,5,1.0
1146,92,1088,1.0
90,92,43,1.0
14036,92,5,1.0
8225,92,653,1.0
3589,93,49,1.0
91,93,43,1.0
13218,93,5,1.0
92,94,43,1.0
93,95,43,1.0
20079,95,5,1.0
4337,95,2246,1.0
94,96,43,1.0
8709,96,5868,1.0
13053,96,5,1.0
12224,96,5007,1.0
95,97,43,1.0
96,98,43,1.0
97,99,43,1.0
98,100,43,1.0
99,101,43,1.0
3510,102,49,1.0
100,102,43,1.0
1662,103,720,1.0
101,103,43,1.0
13291,103,5,1.0
8187,103,653,1.0
102,104,43,1.0
103,105,43,1.0
3501,106,49,1.0
104,106,43,1.0
7093,106,572,1.0
13030,106,5,1.0
3727,107,49,1.0
105,107,43,1.0
6668,107,572,1.0
2767,107,1109,1.0
106,108,43,1.0
107,109,43,1.0
108,110,43,1.0
109,111,43,1.0
110,112,43,1.0
1172,113,1088,1.0
111,113,43,1.0
917,113,860,1.0
112,114,43,1.0
18732,114,5,1.0
113,115,43,1.0
114,116,43,1.0
115,117,43,1.0
116,118,43,1.0
117,119,43,1.0
11474,120,8327,1.0
11628,120,8,1.0
118,120,43,1.0
1674,120,720,1.0
3142,120,2600,1.0
2640,120,2296,1.0
7639,120,572,1.0
119,121,43,1.0
21395,121,5,1.0
4712,121,2246,1.0
13512,122,5,1.0
11506,122,8,1.0
6680,122,572,1.0
120,122,43,1.0
8828,122,5868,1.0
12288,122,5007,1.0
1634,122,720,1.0
3579,122,49,1.0
2816,122,1109,1.0
11855,122,2008,1.0
5895,122,4252,1.0
1357,123,1088,1.0
121,123,43,1.0
122,124,43,1.0
1545,125,720,1.0
123,125,43,1.0
3627,126,49,1.0
124,126,43,1.0
19438,126,5,1.0
125,127,43,1.0
20566,127,5,1.0
1713,128,720,1.0
3801,128,49,1.0
126,128,43,1.0
13841,128,5,1.0
3964,128,2246,1.0
1558,129,720,1.0
15434,129,5,1.0
127,129,43,1.0
8687,129,5868,1.0
6394,129,1232,1.0
3780,129,49,1.0
2835,129,1109,1.0
6976,129,572,1.0
5120,129,3877,1.0
3902,130,34,1.0
14946,130,5,1.0
6733,130,572,1.0
128,130,43,1.0
1657,130,720,1.0
3699,130,49,1.0
2908,130,1109,1.0
5936,130,4252,1.0
1204,131,1088,1.0
129,131,43,1.0
13098,131,5,1.0
2897,131,1109,1.0
130,132,43,1.0
3683,133,49,1.0
131,133,43,1.0
132,134,43,1.0
7051,134,572,1.0
133,135,43,1.0
11941,136,2008,1.0
134,136,43,1.0
7516,136,572,1.0
15875,136,5,1.0
135,137,43,1.0
136,138,43,1.0
6785,139,572,1.0
137,139,43,1.0
6009,139,4252,1.0
13760,139,5,1.0
12105,139,4689,1.0
138,140,43,1.0
3742,141,49,1.0
139,141,43,1.0
8923,141,5868,1.0
2880,141,1109,1.0
1624,142,720,1.0
3708,142,49,1.0
140,142,43,1.0
13629,142,5,1.0
141,143,43,1.0
2306,144,720,1.0
142,144,43,1.0
12567,144,12,1.0
19486,144,5,1.0
8560,144,653,1.0
3707,145,49,1.0
143,145,43,1.0
3065,145,2573,1.0
3167,146,2600,1.0
144,146,43,1.0
6704,146,572,1.0
13432,146,5,1.0
1560,147,720,1.0
145,147,43,1.0
1271,148,1088,1.0
3278,148,2692,1.0
7217,148,572,1.0
146,148,43,1.0
12429,148,5007,1.0
3644,148,49,1.0
5975,148,4252,1.0
3751,149,49,1.0
147,149,43,1.0
3724,150,49,1.0
148,150,43,1.0
1173,151,1088,1.0
13826,151,5,1.0
969,151,860,1.0
149,151,43,1.0
1519,151,720,1.0
7139,151,572,1.0
150,152,43,1.0
151,153,43,1.0
13902,153,5,1.0
3348,153,597,1.0
152,154,43,1.0
13625,154,5,1.0
153,155,43,1.0
15036,155,5,1.0
1183,156,1088,1.0
13008,156,5,1.0
3694,156,49,1.0
154,156,43,1.0
12425,156,5007,1.0
12099,156,4689,1.0
7133,156,572,1.0
155,157,43,1.0
156,158,43,1.0
7059,158,572,1.0
2269,159,720,1.0
157,159,43,1.0
20204,159,5,1.0
158,160,43,1.0
13470,160,5,1.0
1177,161,1088,1.0
11487,161,8327,1.0
159,161,43,1.0
8202,161,653,1.0
1737,161,720,1.0
2820,161,1109,1.0
7000,161,572,1.0
2504,162,720,1.0
21601,162,5,1.0
4785,162,2246,1.0
12153,162,10,1.0
160,162,43,1.0
12612,162,12,1.0
5000,162,3792,1.0
5518,162,3993,1.0
4994,162,3739,1.0
3597,163,49,1.0
161,163,43,1.0
5912,163,4252,1.0
13490,163,5,1.0
1882,164,720,1.0
17370,164,5,1.0
3193,164,2600,1.0
162,164,43,1.0
8276,164,653,1.0
6480,164,1232,1.0
4954,164,3739,1.0
163,165,43,1.0
3157,166,2600,1.0
164,166,43,1.0
165,167,43,1.0
166,168,43,1.0
167,169,43,1.0
168,170,43,1.0
169,171,43,1.0
11168,171,5868,1.0
14941,171,5,1.0
170,172,43,1.0
171,173,43,1.0
172,174,43,1.0
1009,174,860,1.0
13641,175,5,1.0
3144,175,2600,1.0
173,175,43,1.0
12355,175,5007,1.0
3710,175,49,1.0
4897,175,3739,1.0
174,176,43,1.0
175,177,43,1.0
176,178,43,1.0
16948,178,5,1.0
177,179,43,1.0
19241,179,5,1.0
4002,179,2246,1.0
6344,180,1232,1.0
178,180,43,1.0
13606,180,5,1.0
14057,181,5,1.0
11794,181,8,1.0
179,181,43,1.0
3638,181,49,1.0
2706,181,2296,1.0
4919,181,3739,1.0
7045,181,572,1.0
5212,181,3877,1.0
180,182,43,1.0
181,183,43,1.0
182,184,43,1.0
13727,184,5,1.0
183,185,43,1.0
184,186,43,1.0
13480,186,5,1.0
11646,187,8,1.0
2400,187,720,1.0
185,187,43,1.0
21840,187,5,1.0
3007,187,1109,1.0
186,188,43,1.0
7765,189,572,1.0
12629,189,2794,1.0
187,189,43,1.0
8714,189,5868,1.0
15670,189,5,1.0
188,190,43,1.0
1255,191,1088,1.0
2461,191,720,1.0
21716,191,5,1.0
4660,191,2246,1.0
11612,191,8,1.0
189,191,43,1.0
12599,191,12,1.0
8511,191,653,1.0
5794,191,4208,1.0
3797,191,49,1.0
3050,191,1109,1.0
5604,191,1080,1.0
11959,191,2008,1.0
21112,192,5,1.0
11455,192,8327,1.0
11804,192,8,1.0
12168,192,10,1.0
12546,192,11,1.0
12620,192,12,1.0
8606,192,653,1.0
5252,192,3982,1.0
5524,192,3993,1.0
4998,192,3739,1.0
6338,192,4252,1.0
190,192,43,1.0
5713,192,4142,1.0
3677,192,49,1.0
5580,192,1080,1.0
8112,192,572,1.0
4885,192,2246,1.0
5003,192,3792,1.0
2754,192,1976,1.0
2957,192,1109,1.0
11999,192,2008,1.0
1110,192,860,1.0
2503,192,720,1.0
5795,192,4208,1.0
5916,193,4252,1.0
191,193,43,1.0
3249,193,2692,1.0
12236,193,5007,1.0
7321,193,572,1.0
192,194,43,1.0
1305,195,1088,1.0
1738,195,720,1.0
11456,195,8327,1.0
7247,195,572,1.0
193,195,43,1.0
12448,195,5007,1.0
6405,195,1232,1.0
3749,195,49,1.0
3334,195,597,1.0
5979,195,4252,1.0
194,196,43,1.0
195,197,43,1.0
14117,197,5,1.0
11622,198,8,1.0
196,198,43,1.0
197,199,43,1.0
9609,199,5868,1.0
198,200,43,1.0
18879,201,5,1.0
11785,201,8,1.0
199,201,43,1.0
2108,201,720,1.0
4932,201,3739,1.0
6315,201,4252,1.0
200,202,43,1.0
201,203,43,1.0
202,204,43,1.0
15846,204,5,1.0
203,205,43,1.0
204,206,43,1.0
3185,207,2600,1.0
205,207,43,1.0
3598,208,49,1.0
206,208,43,1.0
207,209,43,1.0
15848,209,5,1.0
8499,209,653,1.0
15037,210,5,1.0
11477,210,8327,1.0
3221,210,2600,1.0
7695,210,572,1.0
208,210,43,1.0
9398,210,5868,1.0
8315,210,653,1.0
3074,210,2573,1.0
1597,210,720,1.0
12113,210,4689,1.0
2887,210,1109,1.0
6141,210,4252,1.0
209,211,43,1.0
210,212,43,1.0
211,213,43,1.0
212,214,43,1.0
213,215,43,1.0
9166,215,5868,1.0
214,216,43,1.0
20216,216,5,1.0
215,217,43,1.0
216,218,43,1.0
6043,218,4252,1.0
13837,218,5,1.0
217,219,43,1.0
13681,219,5,1.0
218,220,43,1.0
219,221,43,1.0
220,222,43,1.0
221,223,43,1.0
7615,223,572,1.0
16355,223,5,1.0
222,224,43,1.0
223,225,43,1.0
224,226,43,1.0
225,227,43,1.0
226,228,43,1.0
227,229,43,1.0
14108,229,5,1.0
228,230,43,1.0
2287,231,720,1.0
229,231,43,1.0
19335,231,5,1.0
230,232,43,1.0
231,233,43,1.0
16374,233,5,1.0
232,234,43,1.0
1695,235,720,1.0
233,235,43,1.0
13860,235,5,1.0
234,236,43,1.0
5746,237,4208,1.0
235,237,43,1.0
8063,237,572,1.0
14765,237,5,1.0
236,238,43,1.0
237,239,43,1.0
14916,239,5,1.0
238,240,43,1.0
13311,240,5,1.0
2044,241,720,1.0
3558,241,49,1.0
239,241,43,1.0
240,242,43,1.0
2299,243,720,1.0
3534,243,49,1.0
241,243,43,1.0
2598,243,2296,1.0
19830,243,5,1.0
6470,244,1232,1.0
242,244,43,1.0
5731,244,4208,1.0
5286,244,1106,1.0
2914,244,1109,1.0
7946,244,572,1.0
243,245,43,1.0
11649,246,8,1.0
244,246,43,1.0
17866,246,5,1.0
245,247,43,1.0
246,248,43,1.0
247,249,43,1.0
248,250,43,1.0
8077,250,572,1.0
16341,250,5,1.0
249,251,43,1.0
250,252,43,1.0
6016,253,4252,1.0
251,253,43,1.0
3309,253,2692,1.0
13666,253,5,1.0
7233,253,572,1.0
252,254,43,1.0
253,255,43,1.0
14835,255,5,1.0
254,256,43,1.0
255,257,43,1.0
256,258,43,1.0
1482,259,720,1.0
257,259,43,1.0
7019,259,572,1.0
258,260,43,1.0
259,261,43,1.0
13947,261,5,1.0
260,262,43,1.0
261,263,43,1.0
16748,263,5,1.0
262,264,43,1.0
21811,264,5,1.0
4709,264,2246,1.0
15320,265,5,1.0
11626,265,8,1.0
263,265,43,1.0
5617,265,4142,1.0
1587,265,720,1.0
3238,265,2600,1.0
264,266,43,1.0
265,267,43,1.0
18679,267,5,1.0
266,268,43,1.0
267,269,43,1.0
268,270,43,1.0
269,271,43,1.0
1603,272,720,1.0
270,272,43,1.0
15409,272,5,1.0
271,273,43,1.0
272,274,43,1.0
5433,275,3993,1.0
273,275,43,1.0
21609,275,5,1.0
274,276,43,1.0
18821,276,5,1.0
275,277,43,1.0
16280,277,5,1.0
2981,277,1109,1.0
276,278,43,1.0
1540,279,720,1.0
1347,279,1088,1.0
277,279,43,1.0
14327,279,5,1.0
278,280,43,1.0
18561,280,5,1.0
279,281,43,1.0
11448,281,5868,1.0
17007,281,5,1.0
280,282,43,1.0
281,283,43,1.0
20912,284,5,1.0
3953,284,2246,1.0
282,284,43,1.0
2445,284,720,1.0
3636,284,49,1.0
4983,284,3739,1.0
2644,285,2296,1.0
283,285,43,1.0
7170,285,572,1.0
284,286,43,1.0
285,287,43,1.0
7286,287,572,1.0
13135,288,5,1.0
286,288,43,1.0
1614,288,720,1.0
3566,288,49,1.0
2937,288,1109,1.0
11868,288,2008,1.0
1716,289,720,1.0
287,289,43,1.0
20233,289,5,1.0
8289,289,653,1.0
288,290,43,1.0
289,291,43,1.0
1505,292,720,1.0
7283,292,572,1.0
290,292,43,1.0
8863,292,5868,1.0
291,293,43,1.0
16593,293,5,1.0
292,294,43,1.0
8860,294,5868,1.0
15948,294,5,1.0
12418,294,5007,1.0
1487,295,720,1.0
17337,295,5,1.0
12874,295,2794,1.0
293,295,43,1.0
8255,295,653,1.0
6574,295,1232,1.0
5289,295,1106,1.0
2677,295,2296,1.0
7688,295,572,1.0
294,296,43,1.0
295,297,43,1.0
18554,297,5,1.0
2659,298,2296,1.0
296,298,43,1.0
7597,298,572,1.0
17557,298,5,1.0
297,299,43,1.0
298,300,43,1.0
299,301,43,1.0
14501,301,5,1.0
16476,302,5,1.0
300,302,43,1.0
8414,302,653,1.0
12453,302,5007,1.0
2666,302,2296,1.0
7987,302,572,1.0
301,303,43,1.0
302,304,43,1.0
14510,304,5,1.0
303,305,43,1.0
304,306,43,1.0
305,307,43,1.0
306,308,43,1.0
8897,308,5868,1.0
307,309,43,1.0
1037,309,860,1.0
308,310,43,1.0
17377,311,5,1.0
309,311,43,1.0
12435,311,5007,1.0
3814,311,49,1.0
5054,311,3796,1.0
5868,311,4252,1.0
19828,312,5,1.0
4255,312,2246,1.0
310,312,43,1.0
2370,312,720,1.0
2838,312,1109,1.0
11983,312,2008,1.0
7030,312,572,1.0
5237,312,3877,1.0
311,313,43,1.0
312,314,43,1.0
313,315,43,1.0
12779,316,2794,1.0
314,316,43,1.0
18822,316,5,1.0
1928,317,720,1.0
12847,317,2794,1.0
315,317,43,1.0
17096,317,5,1.0
8274,317,653,1.0
316,318,43,1.0
13992,318,5,1.0
1972,319,720,1.0
317,319,43,1.0
21723,319,5,1.0
4778,319,2246,1.0
318,320,43,1.0
5877,320,4252,1.0
13090,320,5,1.0
3786,321,49,1.0
319,321,43,1.0
13842,321,5,1.0
320,322,43,1.0
14976,322,5,1.0
321,323,43,1.0
322,324,43,1.0
6202,325,4252,1.0
323,325,43,1.0
11240,325,5868,1.0
17367,325,5,1.0
3690,326,49,1.0
324,326,43,1.0
16783,326,5,1.0
325,327,43,1.0
326,328,43,1.0
327,329,43,1.0
14514,329,5,1.0
1140,330,1088,1.0
18915,330,5,1.0
4130,330,2246,1.0
3575,330,49,1.0
3175,330,2600,1.0
328,330,43,1.0
12893,330,13,1.0
5717,330,4206,1.0
2081,330,720,1.0
11784,330,8,1.0
3013,330,1109,1.0
11973,330,2008,1.0
2273,331,720,1.0
329,331,43,1.0
8043,331,572,1.0
21341,331,5,1.0
330,332,43,1.0
21517,333,5,1.0
11636,333,8,1.0
331,333,43,1.0
10404,333,5868,1.0
2924,333,1109,1.0
6705,333,572,1.0
1412,334,1088,1.0
332,334,43,1.0
14207,334,5,1.0
333,335,43,1.0
334,336,43,1.0
5141,336,3877,1.0
335,337,43,1.0
7482,338,572,1.0
336,338,43,1.0
8996,338,5868,1.0
14554,338,5,1.0
12467,338,5007,1.0
337,339,43,1.0
338,340,43,1.0
339,341,43,1.0
340,342,43,1.0
11770,343,8,1.0
3736,343,49,1.0
341,343,43,1.0
7487,343,572,1.0
4905,343,3739,1.0
342,344,43,1.0
343,345,43,1.0
344,346,43,1.0
3300,347,2692,1.0
18800,347,5,1.0
6916,347,572,1.0
12859,347,2794,1.0
345,347,43,1.0
8490,347,653,1.0
12403,347,5007,1.0
2056,347,720,1.0
12063,347,4689,1.0
3045,347,1109,1.0
2699,347,2296,1.0
6298,347,4252,1.0
346,348,43,1.0
9913,348,5868,1.0
3662,349,49,1.0
347,349,43,1.0
348,350,43,1.0
349,351,43,1.0
3621,352,49,1.0
350,352,43,1.0
20312,352,5,1.0
351,353,43,1.0
17358,353,5,1.0
11916,354,2008,1.0
2719,354,2296,1.0
352,354,43,1.0
353,355,43,1.0
354,356,43,1.0
13699,356,5,1.0
355,357,43,1.0
3972,357,2246,1.0
11884,358,2008,1.0
356,358,43,1.0
13899,358,5,1.0
357,359,43,1.0
358,360,43,1.0
17212,361,5,1.0
4011,361,2246,1.0
359,361,43,1.0
8240,361,653,1.0
2264,361,720,1.0
2704,361,2296,1.0
360,362,43,1.0
361,363,43,1.0
362,364,43,1.0
363,365,43,1.0
18135,365,5,1.0
364,366,43,1.0
18673,367,5,1.0
11720,367,8,1.0
12691,367,2794,1.0
365,367,43,1.0
11324,367,5868,1.0
7717,367,572,1.0
5158,367,3877,1.0
1409,368,1088,1.0
7371,368,572,1.0
366,368,43,1.0
9352,368,5868,1.0
367,369,43,1.0
368,370,43,1.0
9970,370,5868,1.0
369,371,43,1.0
370,372,43,1.0
371,373,43,1.0
372,374,43,1.0
373,375,43,1.0
19326,375,5,1.0
3145,376,2600,1.0
374,376,43,1.0
13344,376,5,1.0
8163,376,653,1.0
375,377,43,1.0
8271,377,653,1.0
14609,378,5,1.0
6125,378,4252,1.0
376,378,43,1.0
8930,378,5868,1.0
5726,378,4208,1.0
12098,378,4689,1.0
2667,378,2296,1.0
7665,378,572,1.0
2653,379,2296,1.0
377,379,43,1.0
8662,379,5868,1.0
14332,379,5,1.0
378,380,43,1.0
379,381,43,1.0
21632,381,5,1.0
381,382,43,1.0
382,383,43,1.0
383,384,43,1.0
4898,384,3739,1.0
384,385,43,1.0
385,386,43,1.0
9432,386,5868,1.0
20768,386,5,1.0
386,387,43,1.0
7571,387,572,1.0
17196,387,5,1.0
8313,387,653,1.0
2276,388,720,1.0
387,388,43,1.0
21891,388,5,1.0
4852,388,2246,1.0
8331,388,653,1.0
388,389,43,1.0
389,390,43,1.0
390,391,43,1.0
391,392,43,1.0
1420,393,1088,1.0
17567,393,5,1.0
3823,393,49,1.0
7640,393,572,1.0
12778,393,2794,1.0
392,393,43,1.0
12472,393,5007,1.0
6538,393,1232,1.0
12065,393,4689,1.0
6304,393,4252,1.0
5174,393,3877,1.0
393,394,43,1.0
394,395,43,1.0
395,396,43,1.0
396,397,43,1.0
397,398,43,1.0
7264,398,572,1.0
17426,398,5,1.0
8335,398,653,1.0
398,399,43,1.0
13107,399,5,1.0
399,400,43,1.0
400,401,43,1.0
16004,401,5,1.0
1389,402,1088,1.0
6059,402,4252,1.0
401,402,43,1.0
8824,402,5868,1.0
14164,402,5,1.0
7619,403,572,1.0
402,403,43,1.0
1087,403,860,1.0
18491,403,5,1.0
2858,403,1109,1.0
403,404,43,1.0
404,405,43,1.0
1829,406,720,1.0
3650,406,49,1.0
405,406,43,1.0
8293,406,653,1.0
406,407,43,1.0
407,408,43,1.0
408,409,43,1.0
2496,410,720,1.0
5398,410,3993,1.0
409,410,43,1.0
21279,410,5,1.0
4669,410,2246,1.0
12496,411,11,1.0
410,411,43,1.0
3487,412,49,1.0
411,412,43,1.0
412,413,43,1.0
20399,413,5,1.0
413,414,43,1.0
414,415,43,1.0
14870,415,5,1.0
