5819,3958860014379050,3958861507429510,1.0
8210,3961345193828590,3961381630330240,1.0
8200,3961345193828590,3961360436621210,1.0
8186,3961345193828590,3961348470310180,1.0
8209,3961345193828590,3961381143945670,1.0
8185,3961345193828590,3961348318872070,1.0
8203,3961345193828590,3961365402578120,1.0
8192,3961345193828590,3961354727387210,1.0
8227,3961345193828590,3961534549652300,1.0
8187,3961345193828590,3961349970823570,1.0
8208,3961345193828590,3961374583561710,1.0
8229,3961345193828590,3961557039508200,1.0
8199,3961345193828590,3961360234352210,1.0
8228,3961345193828590,3961536777058100,1.0
8212,3961345193828590,3961386310767950,1.0
8213,3961345193828590,3961388894391800,1.0
8182,3961345193828590,3961345898316580,1.0
8194,3961345193828590,3961355901661060,1.0
8215,3961345193828590,3961390307447210,1.0
8190,3961345193828590,3961351229732900,1.0
5848,3958859746009570,3958861838894730,1.0
6628,3958842696606370,3958892902452480,1.0
8014,3958842696606370,3959844996368820,1.0
6067,3958843186610900,3958870055717280,1.0
6959,3959018856293100,3959028277023730,1.0
5607,3958840607286280,3958859117219600,1.0
8301,3963011905438760,3963015793521870,1.0
6353,3958880151272430,3958881162028530,1.0
8137,3960978737415500,3961013273167130,1.0
6789,3958861755528360,3958907670070460,1.0
7258,3958835938472170,3959079288078340,1.0
5748,3958835938472170,3958860772884490,1.0
4597,3958835938472170,3958838963257360,1.0
6431,3958835938472170,3958883884041560,1.0
5941,3958835938472170,3958865114611730,1.0
4995,3958835938472170,3958843379384340,1.0
5833,3958835938472170,3958861649788950,1.0
7009,3958835938472170,3959060866932760,1.0
7541,3958835938472170,3959121122902020,1.0
5742,3958835938472170,3958860689702940,1.0
6949,3958835938472170,3959027677676890,1.0
5134,3958835938472170,3958847230156830,1.0
7454,3958835938472170,3959113123872800,1.0
7833,3958835938472170,3959568314843170,1.0
5260,3958835938472170,3958848756424740,1.0
5120,3958835938472170,3958847070822440,1.0
5683,3958835938472170,3958860014379050,1.0
6108,3958835938472170,3958870826623020,1.0
5658,3958835938472170,3958859770870450,1.0
7626,3958835938472170,3959163556135800,1.0
4527,3958835938472170,3958838463733810,1.0
6274,3958835938472170,3958878721264860,1.0
6287,3958835938472170,3958879039145310,1.0
4349,3958835938472170,3958837515812920,1.0
6062,3958835938472170,3958866935111740,1.0
6546,3958835938472170,3958888774320190,1.0
6690,3958835938472170,3958896517759040,1.0
7359,3958835938472170,3959104404149600,1.0
6889,3958835938472170,3959023046705220,1.0
6161,3958835938472170,3958871913635910,1.0
7305,3958835938472170,3959082190245900,1.0
4540,3958835938472170,3958838514372930,1.0
5790,3958835938472170,3958861226362210,1.0
4714,3958835938472170,3958839658750030,1.0
5682,3958835938472170,3958859976116710,1.0
4297,3958835938472170,3958837214296760,1.0
4571,3958835938472170,3958838770638930,1.0
5835,3958835938472170,3958861678977110,1.0
4722,3958835938472170,3958839697491300,1.0
4671,3958835938472170,3958839394836570,1.0
6697,3958835938472170,3958897004453980,1.0
4276,3958835938472170,3958837067283130,1.0
5162,3958835938472170,3958847582119110,1.0
5601,3958835938472170,3958859070562320,1.0
6188,3958835938472170,3958872445550690,1.0
8042,3958835938472170,3959881176965950,1.0
7749,3958835938472170,3959468201001060,1.0
6767,3958835938472170,3958904557233510,1.0
6552,3958835938472170,3958889035104360,1.0
4735,3958835938472170,3958839777050730,1.0
6607,3958835938472170,3958891731689490,1.0
4612,3958835938472170,3958839038189680,1.0
5108,3958835938472170,3958846949523570,1.0
4169,3958835938472170,3958836417429620,1.0
7672,3958835938472170,3959168861657790,1.0
6410,3958835938472170,3958883145449590,1.0
5047,3958835938472170,3958843933145840,1.0
7555,3958835938472170,3959155872292990,1.0
4427,3958835938472170,3958837947523200,1.0
