1,3583.7388,158.43663,0.0,5.0398316,0xffffbf
2,3608.1711,1851.6926,0.0,5.1244745,0xffffbf
3,4087.992,2194.4949,0.0,5.0,0xffffbf
4,4080.4976,2218.7466,0.0,5.0,0xffffbf
5,1246.7871,1323.9583,0.0,50.0,0xd7191c
6,3413.4482,1849.8815,0.0,5.029874,0xffffbf
7,3344.7085,1839.086,0.0,5.0248947,0xffffbf
8,3732.045,1169.9169,0.0,6.4986725,0xffffbf
9,4062.0293,2182.1365,0.0,5.0,0xffffbf
10,3416.302,2006.4479,0.0,5.238991,0xffffbf
11,3797.003,2407.6738,0.0,5.3435493,0xffffbf
12,3856.774,2606.4,0.0,5.3833814,0xffffbf
13,3851.8765,1970.5099,0.0,5.1244745,0xffffbf
14,3830.3188,2191.9216,0.0,5.029874,0xffffbf
15,3088.0916,2654.7295,0.0,5.0248947,0xffffbf
16,2554.4304,1733.2877,0.0,5.004979,0xffffbf
17,3526.932,483.4848,0.0,5.0398316,0xffffbf
18,2556.1606,1703.1233,0.0,5.004979,0xffffbf
19,3038.989,2547.9111,0.0,5.019916,0xffffbf
20,3860.434,1273.4669,0.0,5.0547686,0xffffbf
21,3860.818,1129.0037,0.0,5.1095376,0xffffbf
22,3680.5295,-260.973,0.0,5.04979,0xffffbf
23,3869.3042,94.78968,0.0,5.14439,0xffffbf
24,3818.4302,528.8367,0.0,5.0846424,0xffffbf
25,3638.161,401.18613,0.0,5.0796638,0xffffbf
26,3415.3372,285.67905,0.0,5.04979,0xffffbf
27,3597.2048,-80.63743,0.0,5.0796638,0xffffbf
28,4576.969,680.7412,0.0,5.004979,0xffffbf
29,3065.5493,222.34596,0.0,5.014937,0xffffbf
30,3613.1724,78.675125,0.0,5.0248947,0xffffbf
31,3760.7004,-295.3347,0.0,5.044811,0xffffbf
32,3299.9941,-42.7203,0.0,5.029874,0xffffbf
33,3518.1428,-46.07979,0.0,5.0398316,0xffffbf
34,3957.4346,372.01535,0.0,5.448108,0xffffbf
35,3354.8003,-508.49582,0.0,5.0398316,0xffffbf
36,3737.32,-922.5622,0.0,5.019916,0xffffbf
37,3651.5369,86.63843,0.0,5.029874,0xffffbf
38,3322.6638,910.1906,0.0,5.009958,0xffffbf
39,3964.166,1278.6394,0.0,5.0697055,0xffffbf
40,4166.563,-313.29086,0.0,5.0248947,0xffffbf
41,4078.3108,-118.589066,0.0,5.0697055,0xffffbf
42,5203.9136,1380.9149,0.0,5.0,0xffffbf
43,4492.9824,1262.494,0.0,9.142509,0xffffbf
44,5033.6797,1644.4126,0.0,5.0,0xffffbf
45,4948.555,-27.368416,0.0,5.004979,0xffffbf
46,5176.3945,1382.8193,0.0,5.0,0xffffbf
47,5061.775,1592.1238,0.0,5.0,0xffffbf
48,3796.2202,159.37059,0.0,5.0248947,0xffffbf
49,4856.5903,837.53674,0.0,6.792432,0xffffbf
50,3019.8271,1453.8577,0.0,5.004979,0xffffbf
51,5072.7866,1454.3856,0.0,5.0,0xffffbf
52,5061.5776,1566.9915,0.0,5.0,0xffffbf
53,5177.0796,1620.2777,0.0,5.0,0xffffbf
54,3061.1802,1442.1592,0.0,5.004979,0xffffbf
55,3937.2173,1044.6421,0.0,5.009958,0xffffbf
56,5075.8535,1428.6504,0.0,5.0,0xffffbf
57,5005.8516,1565.5804,0.0,5.0,0xffffbf
58,5126.569,1399.6859,0.0,5.0,0xffffbf
59,3814.628,125.836975,0.0,5.014937,0xffffbf
60,5118.6724,1149.4437,0.0,5.004979,0xffffbf
61,5164.998,1425.4962,0.0,5.0,0xffffbf
62,5195.816,1454.1477,0.0,5.0,0xffffbf
63,5035.4556,1376.6083,0.0,5.0,0xffffbf
64,4926.053,1543.6455,0.0,5.0,0xffffbf
65,3812.835,1470.8184,0.0,5.014937,0xffffbf
66,4951.6865,1623.7921,0.0,5.0,0xffffbf
67,5081.0996,1485.039,0.0,5.0,0xffffbf
68,4592.715,1704.2745,0.0,5.009958,0xffffbf
69,3910.992,1035.4409,0.0,5.009958,0xffffbf
70,4978.5435,1493.1847,0.0,5.0,0xffffbf
71,3853.4363,1047.9198,0.0,5.009958,0xffffbf
72,4939.2397,1455.8848,0.0,5.0,0xffffbf
73,5083.33,1322.3304,0.0,5.0,0xffffbf
74,4963.2812,1611.6852,0.0,5.0,0xffffbf
75,5081.1733,1536.174,0.0,5.0,0xffffbf
76,4928.9243,1566.298,0.0,5.0,0xffffbf
77,5097.4575,1547.6284,0.0,5.0,0xffffbf
78,4970.6846,1386.2693,0.0,5.0,0xffffbf
79,5023.492,1602.514,0.0,5.0,0xffffbf
80,3022.7576,1297.9336,0.0,5.004979,0xffffbf
81,2850.7808,2077.5298,0.0,5.009958,0xffffbf
82,5096.116,1303.277,0.0,5.0,0xffffbf
83,5048.062,783.078,0.0,5.009958,0xffffbf
84,4687.0625,735.15796,0.0,5.004979,0xffffbf
85,5115.686,1098.3573,0.0,5.004979,0xffffbf
86,4649.923,-165.1211,0.0,5.014937,0xffffbf
87,4283.843,-142.03152,0.0,5.034853,0xffffbf
88,3634.8792,622.94464,0.0,5.0547686,0xffffbf
89,3735.1707,752.5333,0.0,5.014937,0xffffbf
90,5140.97,1135.5024,0.0,5.004979,0xffffbf
91,3037.3855,1375.9309,0.0,5.004979,0xffffbf
92,3938.8599,624.6389,0.0,5.014937,0xffffbf
93,3687.0994,1321.8324,0.0,5.009958,0xffffbf
94,4933.768,1529.1226,0.0,5.0,0xffffbf
95,2835.082,2096.4968,0.0,5.009958,0xffffbf
96,3345.331,-756.4888,0.0,5.014937,0xffffbf
97,4987.2446,1514.4316,0.0,5.0,0xffffbf
98,5009.3975,1626.807,0.0,5.0,0xffffbf
99,5144.618,1568.577,0.0,5.0,0xffffbf
100,4943.4146,1545.8909,0.0,5.0,0xffffbf
101,4977.2207,1625.9569,0.0,5.0,0xffffbf
102,5165.049,1119.099,0.0,5.004979,0xffffbf
103,3454.73,1553.0564,0.0,5.014937,0xffffbf
104,5111.6914,1510.1339,0.0,5.0,0xffffbf
105,4943.5464,1471.3422,0.0,5.0,0xffffbf
106,3698.1191,516.7106,0.0,5.014937,0xffffbf
107,4648.467,255.58907,0.0,5.014937,0xffffbf
108,5098.4595,1473.1161,0.0,5.0,0xffffbf
109,5107.5996,1660.5228,0.0,5.0,0xffffbf
110,4974.4673,1357.814,0.0,5.0,0xffffbf
111,4881.75,1566.5491,0.0,5.0,0xffffbf
112,5162.7603,1648.2458,0.0,5.0,0xffffbf
